,date,totalLiquidityUSD,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
771,2022-03-21,18297300903.447544,2.148,2.24000000,2.10400000,2.19500000,9986557.20000000,1647907199999.0,21730357.97470000,58666.0,5111428.60000000,11127111.71900000,0
772,2022-03-22,19971794578.217102,2.195,2.34600000,2.17700000,2.26600000,9823823.80000000,1647993599999.0,22386518.47740000,63225.0,4901159.80000000,11169107.61730000,0
773,2022-03-23,20369705065.56925,2.267,2.39500000,2.23500000,2.38300000,9583487.60000000,1648079999999.0,22154968.66340000,62798.0,4816824.60000000,11129995.76170000,0
774,2022-03-24,20451454427.02354,2.383,2.43700000,2.33100000,2.38200000,8412597.30000000,1648166399999.0,20091513.42470000,63660.0,4158700.10000000,9934087.91330000,0
775,2022-03-25,20200372402.341557,2.382,2.43400000,2.25900000,2.28300000,9937246.10000000,1648252799999.0,23376141.91960000,76557.0,4508886.80000000,10611817.25450000,0
776,2022-03-26,19932947733.847008,2.284,2.41900000,2.27800000,2.41100000,5655545.00000000,1648339199999.0,13328355.03880000,38392.0,2703621.60000000,6370707.24120000,0
777,2022-03-27,20097872052.39309,2.411,2.65700000,2.39000000,2.61800000,16371357.30000000,1648425599999.0,41009044.01900000,123022.0,8008165.20000000,20063635.43800000,0
778,2022-03-28,20401155982.816875,2.616,2.72900000,2.54200000,2.58100000,15357710.10000000,1648511999999.0,40658387.80320000,124260.0,7982200.00000000,21130823.76180000,0
779,2022-03-29,20408734591.73854,2.581,2.89100000,2.57400000,2.80900000,20624159.50000000,1648598399999.0,57033392.10200000,190941.0,9964517.80000000,27562097.56540000,0
780,2022-03-30,20750536564.8463,2.808,2.90900000,2.67400000,2.81500000,14765621.30000000,1648684799999.0,41533587.02900000,121835.0,6993624.10000000,19676245.38050000,0
781,2022-03-31,21009165365.966125,2.816,2.94400000,2.58700000,2.63600000,16645500.40000000,1648771199999.0,46358984.05220000,135132.0,8026603.60000000,22345089.46700000,0
782,2022-04-01,20763107934.61213,2.637,2.83800000,2.55500000,2.80000000,11859465.70000000,1648857599999.0,32004459.07540000,96235.0,5851284.00000000,15792565.39990000,0
783,2022-04-02,21338121163.839108,2.801,2.95900000,2.77900000,2.89500000,16771164.00000000,1648943999999.0,48468995.84530000,143268.0,8519668.80000000,24623445.08150000,0
784,2022-04-03,21172116486.656918,2.896,3.05300000,2.82600000,2.95100000,12381814.70000000,1649030399999.0,36611951.73210000,117409.0,6298234.10000000,18619676.91840000,0
785,2022-04-04,21268264149.25403,2.95,2.99700000,2.74300000,2.91600000,11735849.00000000,1649116799999.0,33734557.33500000,93715.0,6081391.90000000,17495457.56350000,0
786,2022-04-05,21181660676.73695,2.917,2.96500000,2.79600000,2.80700000,9402123.50000000,1649203199999.0,27139260.09940000,74317.0,4786825.90000000,13814983.11050000,0
787,2022-04-06,20715596044.599743,2.807,2.81000000,2.48600000,2.49800000,14725847.80000000,1649289599999.0,39150164.33070000,120796.0,7161972.00000000,19043140.01440000,0
788,2022-04-07,20394349973.911358,2.497,2.56900000,2.43400000,2.54200000,9681427.30000000,1649375999999.0,24200750.50530000,69858.0,4798552.80000000,11993665.92780000,0
789,2022-04-08,20459049249.480583,2.537,2.58500000,2.32300000,2.34100000,9905229.80000000,1649462399999.0,24553266.42240000,76093.0,5333084.10000000,13220579.65270000,0
790,2022-04-09,20463597597.480995,2.341,2.48900000,2.30700000,2.47300000,5758815.10000000,1649548799999.0,13755930.01430000,38271.0,3139906.90000000,7492780.88420000,0
791,2022-04-10,20614268662.38529,2.475,2.52400000,2.39200000,2.40400000,6350941.10000000,1649635199999.0,15591932.85750000,48054.0,3325107.50000000,8161934.97950000,0
792,2022-04-11,20642334679.174854,2.404,2.44800000,2.13800000,2.16800000,10538211.70000000,1649721599999.0,23808682.84280000,73246.0,5405216.90000000,12202852.43950000,0
793,2022-04-12,20077853999.64832,2.167,2.28400000,2.15200000,2.22000000,7979799.70000000,1649807999999.0,17719138.69460000,57812.0,3622475.00000000,8044352.81520000,0
794,2022-04-13,20233373391.570133,2.221,2.31500000,2.17900000,2.29600000,6396433.90000000,1649894399999.0,14349993.83530000,44003.0,3077255.20000000,6907963.73480000,0
795,2022-04-14,20490956251.40962,2.298,2.32700000,2.19800000,2.22700000,5179857.00000000,1649980799999.0,11707650.09380000,36435.0,2572271.90000000,5811871.83480000,0
796,2022-04-15,20196397148.412132,2.227,2.27100000,2.18500000,2.22500000,3678343.00000000,1650067199999.0,8189731.39460000,28978.0,1721076.70000000,3830655.10890000,0
797,2022-04-16,20269606180.768486,2.226,2.25600000,2.18500000,2.23600000,2936450.40000000,1650153599999.0,6532982.64460000,24828.0,1456329.00000000,3241193.25300000,0
798,2022-04-17,20468692640.11187,2.236,2.34800000,2.18900000,2.19400000,6290152.20000000,1650239999999.0,14267023.57090000,52944.0,3530125.00000000,8003544.50680000,0
799,2022-04-18,20365759184.200134,2.194,2.19400000,2.04900000,2.18600000,9971831.20000000,1650326399999.0,21063150.72770000,70445.0,4860310.80000000,10257900.03900000,0
800,2022-04-19,20729997900.0855,2.186,2.34600000,2.15500000,2.31100000,7949925.30000000,1650412799999.0,17919538.44040000,52126.0,3843766.10000000,8666324.12870000,0
801,2022-04-20,20816392339.218563,2.311,2.42000000,2.26100000,2.33000000,8297585.30000000,1650499199999.0,19347595.76150000,61782.0,4005441.20000000,9339425.56790000,0
802,2022-04-21,20660999495.57969,2.329,2.40800000,2.16900000,2.19500000,7442705.60000000,1650585599999.0,17296602.92840000,56253.0,3733301.10000000,8667625.93300000,0
803,2022-04-22,20242197450.944527,2.195,2.59800000,2.18500000,2.48300000,26587991.30000000,1650671999999.0,64651897.13720000,202198.0,12275114.90000000,29769400.02440000,0
804,2022-04-23,19908741241.053284,2.482,2.74600000,2.46100000,2.66500000,23798501.00000000,1650758399999.0,61968469.05890000,199741.0,12100941.60000000,31484284.84630000,0
805,2022-04-24,19823065505.156765,2.666,2.78000000,2.58200000,2.70100000,15455132.10000000,1650844799999.0,41210780.96760000,126031.0,7683078.40000000,20489434.49620000,0
806,2022-04-25,19791261327.7076,2.701,2.77300000,2.48700000,2.74100000,13766045.60000000,1650931199999.0,36091573.28780000,102178.0,6868097.00000000,17989176.49410000,0
807,2022-04-26,20101023410.294403,2.741,2.77700000,2.34600000,2.36700000,11355652.50000000,1651017599999.0,29595494.61970000,91866.0,5553365.00000000,14452694.07650000,0
808,2022-04-27,19424160616.944237,2.367,2.54600000,2.35500000,2.49000000,7979762.80000000,1651103999999.0,19565672.90350000,63113.0,3868892.80000000,9482346.04360000,0
809,2022-04-28,19732119267.766285,2.49,2.60000000,2.37500000,2.39700000,9352446.20000000,1651190399999.0,23164365.84040000,65264.0,4683529.70000000,11597773.34520000,0
810,2022-04-29,19806453620.93198,2.397,2.42900000,2.20100000,2.23000000,7143122.00000000,1651276799999.0,16524393.19080000,47665.0,3345349.80000000,7728929.63410000,0
811,2022-04-30,19528676972.426712,2.231,2.25000000,1.98300000,1.99500000,7756603.30000000,1651363199999.0,16415916.03000000,47269.0,3689804.40000000,7824820.72820000,0
812,2022-05-01,18986757979.221024,1.994,2.08800000,1.94900000,2.06800000,9092752.90000000,1651449599999.0,18388376.81680000,52198.0,4559549.90000000,9214374.51330000,0
813,2022-05-02,18922741569.141445,2.067,2.14000000,1.98900000,2.10000000,9300974.50000000,1651535999999.0,19243557.33990000,56631.0,4620691.70000000,9557576.67100000,0
814,2022-05-03,18841347470.10391,2.1,2.21700000,2.03700000,2.15500000,10550609.60000000,1651622399999.0,22568371.33740000,58128.0,5289976.90000000,11317823.89060000,0
815,2022-05-04,18824652795.20926,2.156,2.64600000,2.14300000,2.59600000,24132551.10000000,1651708799999.0,58185266.03850000,177614.0,12121899.10000000,29235061.80070000,0
816,2022-05-05,19319723125.920513,2.596,2.67000000,2.27100000,2.45900000,23706091.60000000,1651795199999.0,58826252.23020000,166397.0,11278032.80000000,27950703.86300000,0
817,2022-05-06,18643957792.445763,2.46,2.51800000,2.18600000,2.29300000,18024288.90000000,1651881599999.0,42302641.70700000,123186.0,8676100.00000000,20303741.94280000,0
818,2022-05-07,18509515624.8306,2.293,2.37100000,2.17100000,2.22700000,11368496.00000000,1651967999999.0,26017192.95380000,67937.0,5879171.80000000,13446087.51480000,0
819,2022-05-08,17489898651.86257,2.228,2.46000000,2.17300000,2.34600000,21391370.60000000,1652054399999.0,50049453.42380000,132665.0,10227283.90000000,23978041.00950000,0
820,2022-05-09,17169439652.31034,2.347,2.38600000,1.90400000,1.91200000,29638895.60000000,1652140799999.0,62775090.22820000,158396.0,14637478.20000000,30965488.45600000,0
821,2022-05-10,15754691831.324251,1.911,2.15200000,1.85400000,1.97600000,33239609.60000000,1652227199999.0,66973266.13690000,179419.0,16281643.50000000,32828287.03650000,0
822,2022-05-11,15452905855.812628,1.976,2.03000000,1.38200000,1.51000000,46143643.59700000,1652313599999.0,80722791.58834000,256428.0,22392816.70000000,39266467.35330000,0
823,2022-05-12,12286840809.57499,1.508,1.59400000,1.10000000,1.30700000,38795790.95700000,1652399999999.0,51147230.61003300,172024.0,19123898.88200000,25210485.93925800,0
824,2022-05-13,9066744284.061806,1.307,1.59800000,1.28000000,1.31700000,26929083.20000000,1652486399999.0,39165955.03640000,124148.0,13127725.90000000,19128593.55580000,0
825,2022-05-14,8774338485.268085,1.317,1.43000000,1.24900000,1.41600000,19075806.20000000,1652572799999.0,25561201.13950000,75547.0,9236566.30000000,12375897.49770000,0
826,2022-05-15,8586518887.938214,1.417,1.51700000,1.36200000,1.51000000,10189638.40000000,1652659199999.0,14528786.32080000,46035.0,5252729.90000000,7487534.69760000,0
827,2022-05-16,8928101310.628235,1.509,1.51000000,1.31600000,1.36500000,12800345.00000000,1652745599999.0,17691311.11700000,58397.0,6575725.00000000,9086265.29300000,0
828,2022-05-17,8729057795.129354,1.365,1.46400000,1.29400000,1.39200000,18160603.90000000,1652831999999.0,25064767.54030000,69766.0,9390651.80000000,12936444.51490000,0
829,2022-05-18,8477662863.891847,1.392,1.42100000,1.20500000,1.25700000,14977849.70000000,1652918399999.0,19464679.05680000,73188.0,7495379.30000000,9744391.04990000,0
